AÑO,ENTIDAD,Clave_Entidad,SEXO,POBLACION,EDAD_PROMEDIO
2045,Jalisco,JAL,Hombres,4934777,38.15309648
2045,Michoacán,MICH,Mujeres,2901312,37.35425249
2045,Michoacán,MICH,Hombres,2777854,35.63086577
2045,Michoacán,MICH,Total,5679166,36.49255913
2045,Morelos,MOR,Hombres,1037676,40.15250714
2045,Morelos,MOR,Total,2149622,41.23433904
2045,Morelos,MOR,Mujeres,1111946,42.31617093
2045,México,EDOMX,Total,18398259,40.69173951
2045,México,EDOMX,Hombres,8852772,39.59551754
2045,México,EDOMX,Mujeres,9545487,41.78796147
2045,Nayarit,NAY,Hombres,742730,38.38413555
2045,Nayarit,NAY,Mujeres,774868,39.49780092
2045,Nayarit,NAY,Total,1517598,38.94096823
2045,Nuevo León,NL,Hombres,4089576,37.65036962
2045,Nuevo León,NL,Total,8126722,38.26181244
2045,Nuevo León,NL,Mujeres,4037146,38.87325526
2045,Oaxaca,OAX,Mujeres,2487918,37.9775905
2045,Oaxaca,OAX,Total,4745780,36.86620095
2045,Oaxaca,OAX,Hombres,2257862,35.75481141
2045,Puebla,PUE,Mujeres,4255242,37.72374192
2045,Puebla,PUE,Total,8218257,36.55784688
2045,Puebla,PUE,Hombres,3963015,35.39195183
2045,Querétaro,QRO,Mujeres,1725950,40.68364379
2045,Querétaro,QRO,Total,3375651,39.72845287
2045,Querétaro,QRO,Hombres,1649701,38.77326194
2045,Quintana Roo,QROO,Total,2701803,38.32047786
2045,Quintana Roo,QROO,Mujeres,1357180,38.96609072
2045,Quintana Roo,QROO,Hombres,1344623,37.674865
2045,República Mexicana,Nacional,Hombres,71313856,38.37437037
2045,República Mexicana,Nacional,Total,146194887,39.28016398
2045,República Mexicana,Nacional,Mujeres,74881031,40.18595758
2045,San Luis Potosí,SLP,Total,3285107,38.46203019
2045,San Luis Potosí,SLP,Mujeres,1703739,39.35026668
2045,San Luis Potosí,SLP,Hombres,1581368,37.5737937
2045,Sinaloa,SLOA,Hombres,1671037,39.67638778
2045,Sinaloa,SLOA,Total,3391994,40.36067382
2045,Sinaloa,SLOA,Mujeres,1720957,41.04495987
2045,Sonora,SON,Hombres,1782357,39.83567433
2045,Sonora,SON,Mujeres,1720849,40.80651934
2045,Sonora,SON,Total,3503206,40.32109684
2045,Tabasco,TAB,Total,2448576,39.24862821
2045,Tabasco,TAB,Hombres,1174442,38.23052309
2045,Tabasco,TAB,Mujeres,1274134,40.26673333
2045,Tamaulipas,TAM,Hombres,2016661,39.9539278
2045,Tamaulipas,TAM,Mujeres,2047961,41.3238963
2045,Tamaulipas,TAM,Total,4064622,40.63891205
2045,Tlaxcala,TLAX,Hombres,814719,36.52040642
2045,Tlaxcala,TLAX,Mujeres,878257,38.75163306
2045,Tlaxcala,TLAX,Total,1692976,37.63601974
2045,Veracruz,VER,Mujeres,3976772,42.84908992
2045,Veracruz,VER,Hombres,3567515,40.63086518
2045,Veracruz,VER,Total,7544287,41.73997755
2045,Yucatán,YUC,Hombres,1448626,39.97339134
2045,Yucatán,YUC,Mujeres,1506823,41.65334814
2045,Yucatán,YUC,Total,2955449,40.81336974
2045,Zacatecas,ZAC,Total,1892708,36.66686533
2045,Zacatecas,ZAC,Mujeres,970980,37.42177182
2045,Zacatecas,ZAC,Hombres,921728,35.91195884
2046,Aguascalientes,AG,Mujeres,935305,39.61996033
2046,Aguascalientes,AG,Hombres,893245,37.83429518
2046,Aguascalientes,AG,Total,1828550,38.72712776
2046,Baja California,BC,Total,5020892,40.70263353
2046,Baja California,BC,Mujeres,2458993,41.13759413
2046,Baja California,BC,Hombres,2561899,40.26767293
2046,Baja California Sur,BCS,Total,1200931,39.08688244
2046,Baja California Sur,BCS,Mujeres,590791,39.52891124
2046,Baja California Sur,BCS,Hombres,610140,38.64485364
2046,Campeche,CAMP,Total,970580,40.56990097
2046,Campeche,CAMP,Mujeres,503651,41.48941827
2046,Campeche,CAMP,Hombres,466929,39.65038368
2046,Chiapas,CHIA,Hombres,3562430,32.34556216
2046,Chiapas,CHIA,Mujeres,3831734,34.33855325
2046,Chiapas,CHIA,Total,7394164,33.3420577
2046,Chihuahua,CH,Total,4635312,40.68699084
2046,Chihuahua,CH,Mujeres,2297764,41.21114396
2046,Chihuahua,CH,Hombres,2337548,40.16283773
2046,Ciudad de México,CDMX,Mujeres,4284467,47.61811913
2046,Ciudad de México,CDMX,Hombres,3984291,45.05470233
2046,Ciudad de México,CDMX,Total,8268758,46.33641073
2046,Coahuila,COH,Mujeres,2010190,39.45165432
2046,Coahuila,COH,Hombres,2015824,38.17153978
2046,Coahuila,COH,Total,4026014,38.81159705
2046,Colima,COL,Total,810931,42.33693137
2046,Colima,COL,Hombres,400975,41.60862647
2046,Colima,COL,Mujeres,409956,43.06523627
2046,Durango,DGO,Total,2072973,38.9586336
2046,Durango,DGO,Mujeres,1047083,39.63288584
2046,Durango,DGO,Hombres,1025890,38.28438137
2046,Guanajuato,GJ,Hombres,3468708,37.63447111
2046,Guanajuato,GJ,Mujeres,3765824,39.63960663
2046,Guanajuato,GJ,Total,7234532,38.63703887
2046,Guerrero,GUE,Total,3374330,37.69890126
2046,Guerrero,GUE,Mujeres,1768595,38.80630331
2046,Guerrero,GUE,Hombres,1605735,36.59149922
2046,Hidalgo,HDGO,Mujeres,2004419,41.49648452
2046,Hidalgo,HDGO,Total,3783069,40.47977938
2046,Hidalgo,HDGO,Hombres,1778650,39.46307424
2046,Jalisco,JAL,Hombres,4947394,38.46954841
2046,Jalisco,JAL,Mujeres,5027645,40.09129304
2046,Jalisco,JAL,Total,9975039,39.28042073
2046,Michoacán,MICH,Mujeres,2910983,37.60305093
2046,Michoacán,MICH,Total,5697882,36.74049688
2046,Michoacán,MICH,Hombres,2786899,35.87794283
2046,Morelos,MOR,Hombres,1036473,40.51292605
2046,Morelos,MOR,Mujeres,1110783,42.67982315
2046,Morelos,MOR,Total,2147256,41.5963746
2046,México,EDOMX,Hombres,8833421,39.95928825
2046,México,EDOMX,Mujeres,9531314,42.16436747
2046,México,EDOMX,Total,18364735,41.06182786
2046,Nayarit,NAY,Total,1522769,39.26778412
2046,Nayarit,NAY,Mujeres,777975,39.8283351
2046,Nayarit,NAY,Hombres,744794,38.70723314
2046,Nuevo León,NL,Total,8191517,38.53881211
2046,Nuevo León,NL,Mujeres,4069607,39.15067991
2046,Nuevo León,NL,Hombres,4121910,37.9269443
2046,Oaxaca,OAX,Mujeres,2493619,38.24595899
2046,Oaxaca,OAX,Total,4755163,37.12669377
2046,Oaxaca,OAX,Hombres,2261544,36.00742855
2046,Puebla,PUE,Mujeres,4272650,38.0207342
2046,Puebla,PUE,Hombres,3978825,35.68142404
2046,Puebla,PUE,Total,8251475,36.85107912
2046,Querétaro,QRO,Total,3399320,40.10620205
2046,Querétaro,QRO,Mujeres,1738510,41.0667842
2046,Querétaro,QRO,Hombres,1660810,39.14561991
2046,Quintana Roo,QROO,Hombres,1353669,38.02215313
2046,Quintana Roo,QROO,Mujeres,1367693,39.3408009
2046,Quintana Roo,QROO,Total,2721362,38.68147701
2046,República Mexicana,Nacional,Total,146411280,39.60160641
2046,República Mexicana,Nacional,Mujeres,75006343,40.51069641
2046,República Mexicana,Nacional,Hombres,71404937,38.69251642
2046,San Luis Potosí,SLP,Hombres,1583974,37.86234749
2046,San Luis Potosí,SLP,Mujeres,1708203,39.65231591
2046,San Luis Potosí,SLP,Total,3292177,38.7573317
2046,Sinaloa,SLOA,Hombres,1670231,40.02637779
2046,Sinaloa,SLOA,Mujeres,1720979,41.39735523
2046,Sinaloa,SLOA,Total,3391210,40.71186651
2046,Sonora,SON,Mujeres,1723652,41.13987104
2046,Sonora,SON,Total,3509946,40.65831207
2046,Sonora,SON,Hombres,1786294,40.1767531
2046,Tabasco,TAB,Total,2441073,39.59198761
2046,Tabasco,TAB,Mujeres,1271033,40.62637634
2046,Tabasco,TAB,Hombres,1170040,38.55759889
2046,Tamaulipas,TAM,Hombres,2016926,40.31375618
2046,Tamaulipas,TAM,Total,4065747,40.99802673
2046,Tamaulipas,TAM,Mujeres,2048821,41.68229728
2046,Tlaxcala,TLAX,Hombres,818133,36.82843499
2046,Tlaxcala,TLAX,Mujeres,882334,39.06992023
2046,Tlaxcala,TLAX,Total,1700467,37.94917761
2046,Veracruz,VER,Mujeres,3954209,43.21417785
2046,Veracruz,VER,Hombres,3543017,40.97967862
2046,Veracruz,VER,Total,7497226,42.09692824
2046,Yucatán,YUC,Total,2969725,41.18040871
2046,Yucatán,YUC,Mujeres,1514420,42.02497854
2046,Yucatán,YUC,Hombres,1455305,40.33583888
2046,Zacatecas,ZAC,Total,1896155,36.9463386
2046,Zacatecas,ZAC,Mujeres,973141,37.70559662
2046,Zacatecas,ZAC,Hombres,923014,36.18708059
2047,Aguascalientes,AG,Hombres,896751,38.18036222
2047,Aguascalientes,AG,Total,1836095,39.07441213
2047,Aguascalientes,AG,Mujeres,939344,39.96846203
2047,Baja California,BC,Hombres,2574484,40.6166393
2047,Baja California,BC,Mujeres,2471337,41.49036736
2047,Baja California,BC,Total,5045821,41.05350333
2047,Baja California Sur,BCS,Total,1210589,39.42426367
2047,Baja California Sur,BCS,Hombres,614885,38.97637607
2047,Baja California Sur,BCS,Mujeres,595704,39.87215127
2047,Campeche,CAMP,Total,968372,40.93229944
2047,Campeche,CAMP,Mujeres,502860,41.86542378
2047,Campeche,CAMP,Hombres,465512,39.9991751
2047,Chiapas,CHIA,Mujeres,3857391,34.60268352
2047,Chiapas,CHIA,Hombres,3582514,32.5774752
2047,Chiapas,CHIA,Total,7439905,33.59007936
2047,Chihuahua,CH,Hombres,2343238,40.53551581
2047,Chihuahua,CH,Total,4646053,41.05448133
2047,Chihuahua,CH,Mujeres,2302815,41.57344685
2047,Ciudad de México,CDMX,Hombres,3954746,45.43269049
2047,Ciudad de México,CDMX,Total,8206293,46.71032167
2047,Ciudad de México,CDMX,Mujeres,4251547,47.98795286
2047,Coahuila,COH,Hombres,2024732,38.47291444
2047,Coahuila,COH,Mujeres,2018958,39.75289679
2047,Coahuila,COH,Total,4043690,39.11290562
2047,Colima,COL,Hombres,400722,41.98588298
2047,Colima,COL,Mujeres,409740,43.44708352
2047,Colima,COL,Total,810462,42.71648325
2047,Durango,DGO,Total,2074186,39.2843646
2047,Durango,DGO,Mujeres,1047825,39.95678954
2047,Durango,DGO,Hombres,1026361,38.61193966
2047,Guanajuato,GJ,Hombres,3473193,37.94747225
2047,Guanajuato,GJ,Mujeres,3774842,39.96768553
2047,Guanajuato,GJ,Total,7248035,38.95757889
2047,Guerrero,GUE,Total,3355553,38.01356903
2047,Guerrero,GUE,Mujeres,1759586,39.12890646
2047,Guerrero,GUE,Hombres,1595967,36.89823161
2047,Hidalgo,HDGO,Hombres,1781938,39.81160287
2047,Hidalgo,HDGO,Total,3792968,40.83544048
2047,Hidalgo,HDGO,Mujeres,2011030,41.85927808
2047,Jalisco,JAL,Hombres,4958959,38.78412264
2047,Jalisco,JAL,Mujeres,5038389,40.40183638
2047,Jalisco,JAL,Total,9997348,39.59297951
2047,Michoacán,MICH,Hombres,2795575,36.12412116
2047,Michoacán,MICH,Total,5715624,36.98695345
2047,Michoacán,MICH,Mujeres,2920049,37.84978574
2047,Morelos,MOR,Hombres,1035024,40.87217301
2047,Morelos,MOR,Mujeres,1109289,43.04054309
2047,Morelos,MOR,Total,2144313,41.95635805
2047,México,EDOMX,Hombres,8811536,40.32075248
2047,México,EDOMX,Mujeres,9514048,42.53740763
2047,México,EDOMX,Total,18325584,41.42908005
2047,Nayarit,NAY,Total,1527588,39.59283264
2047,Nayarit,NAY,Mujeres,780867,40.15658749
2047,Nayarit,NAY,Hombres,746721,39.02907779
2047,Nuevo León,NL,Hombres,4153223,38.20161282
2047,Nuevo León,NL,Mujeres,4101036,39.42591067
2047,Nuevo León,NL,Total,8254259,38.81376175
2047,Oaxaca,OAX,Mujeres,2498767,38.51267805
2047,Oaxaca,OAX,Hombres,2264900,36.25951786
2047,Oaxaca,OAX,Total,4763667,37.38609796
2047,Puebla,PUE,Mujeres,4288981,38.31540615
2047,Puebla,PUE,Hombres,3993769,35.96988083
2047,Puebla,PUE,Total,8282750,37.14264349
2047,Querétaro,QRO,Mujeres,1750416,41.44734737
2047,Querétaro,QRO,Total,3421759,40.48174399
2047,Querétaro,QRO,Hombres,1671343,39.51614061
2047,Quintana Roo,QROO,Total,2739886,39.03940162
2047,Quintana Roo,QROO,Mujeres,1377680,39.71201658
2047,Quintana Roo,QROO,Hombres,1362206,38.36678667
2047,República Mexicana,Nacional,Hombres,71480858,39.00866011
2047,República Mexicana,Nacional,Total,146592205,39.92060681
2047,República Mexicana,Nacional,Mujeres,75111347,40.83255352
2047,San Luis Potosí,SLP,Mujeres,1712264,39.95151273
2047,San Luis Potosí,SLP,Total,3298595,39.05018377
2047,San Luis Potosí,SLP,Hombres,1586331,38.14885481
2047,Sinaloa,SLOA,Hombres,1669046,40.37548276
2047,Sinaloa,SLOA,Total,3389553,41.06177328
2047,Sinaloa,SLOA,Mujeres,1720507,41.7480638
2047,Sonora,SON,Mujeres,1725958,41.47041237
2047,Sonora,SON,Total,3515793,40.99294503
2047,Sonora,SON,Hombres,1789835,40.51547768
2047,Tabasco,TAB,Hombres,1165386,38.88297697
2047,Tabasco,TAB,Total,2432960,39.93282627
2047,Tabasco,TAB,Mujeres,1267574,40.98267557
2047,Tamaulipas,TAM,Hombres,2016733,40.67176666
2047,Tamaulipas,TAM,Mujeres,2049012,42.03846195
2047,Tamaulipas,TAM,Total,4065745,41.35511431
2047,Tlaxcala,TLAX,Hombres,821363,37.13486607
2047,Tlaxcala,TLAX,Mujeres,886166,39.38516711
2047,Tlaxcala,TLAX,Total,1707529,38.26001659
2047,Veracruz,VER,Total,7448820,42.45148803
2047,Veracruz,VER,Mujeres,3930751,43.57613825
2047,Veracruz,VER,Hombres,3518069,41.32683782
2047,Yucatán,YUC,Mujeres,1521567,42.39461555
2047,Yucatán,YUC,Total,2983181,41.54601612
2047,Yucatán,YUC,Hombres,1461614,40.69741669
2047,Zacatecas,ZAC,Total,1899229,37.22489126
2047,Zacatecas,ZAC,Hombres,924182,36.46193066
2047,Zacatecas,ZAC,Mujeres,975047,37.98785187
2048,Aguascalientes,AG,Mujeres,943113,40.31421897
2048,Aguascalientes,AG,Hombres,900044,38.52398438
2048,Aguascalientes,AG,Total,1843157,39.41910168
2048,Baja California,BC,Hombres,2586573,40.96193767
2048,Baja California,BC,Mujeres,2482896,41.83972587
2048,Baja California,BC,Total,5069469,41.40083177
2048,Baja California Sur,BCS,Hombres,619409,39.30583346
2048,Baja California Sur,BCS,Mujeres,600410,40.21376726
2048,Baja California Sur,BCS,Total,1219819,39.75980036
2048,Campeche,CAMP,Hombres,464004,40.34605521
2048,Campeche,CAMP,Mujeres,501935,42.23847909
2048,Campeche,CAMP,Total,965939,41.29226715
2048,Chiapas,CHIA,Hombres,3602070,32.80923802
2048,Chiapas,CHIA,Total,7484319,33.83723861
2048,Chiapas,CHIA,Mujeres,3882249,34.8652392
2048,Chihuahua,CH,Mujeres,2307139,41.93336292
2048,Chihuahua,CH,Hombres,2348620,40.90542276
2048,Chihuahua,CH,Total,4655759,41.41939284
2048,Ciudad de México,CDMX,Total,8143126,47.07875552
2048,Ciudad de México,CDMX,Hombres,3925242,45.80526831
2048,Ciudad de México,CDMX,Mujeres,4217884,48.35224274
2048,Coahuila,COH,Hombres,2033209,38.77201508
2048,Coahuila,COH,Mujeres,2027149,40.05136475
2048,Coahuila,COH,Total,4060358,39.41168991
2048,Colima,COL,Mujeres,409417,43.82674388
2048,Colima,COL,Hombres,400395,42.36061889
2048,Colima,COL,Total,809812,43.09368139
2048,Durango,DGO,Mujeres,1048281,40.27821929
2048,Durango,DGO,Total,2074986,39.60803987
2048,Durango,DGO,Hombres,1026705,38.93786044
2048,Guanajuato,GJ,Total,7259994,39.27550932
2048,Guanajuato,GJ,Hombres,3477119,38.25834865
2048,Guanajuato,GJ,Mujeres,3782875,40.29266999
2048,Guerrero,GUE,Hombres,1586116,37.20446424
2048,Guerrero,GUE,Mujeres,1750246,39.4498282
2048,Guerrero,GUE,Total,3336362,38.32714622
2048,Hidalgo,HDGO,Mujeres,2016968,42.21957612
2048,Hidalgo,HDGO,Hombres,1784823,40.15911158
2048,Hidalgo,HDGO,Total,3801791,41.18934385
2048,Jalisco,JAL,Total,10017500,39.9032471
2048,Jalisco,JAL,Hombres,4969660,39.09681045
2048,Jalisco,JAL,Mujeres,5047840,40.70968375
2048,Michoacán,MICH,Mujeres,2928489,38.09421446
2048,Michoacán,MICH,Hombres,2804035,36.3693292
2048,Michoacán,MICH,Total,5732524,37.23177183
2048,Morelos,MOR,Total,2140820,42.3145073
2048,Morelos,MOR,Mujeres,1107462,43.39896267
2048,Morelos,MOR,Hombres,1033358,41.23005193
2048,México,EDOMX,Total,18280919,41.79327212
2048,México,EDOMX,Mujeres,9493663,42.90661855
2048,México,EDOMX,Hombres,8787256,40.67992568
2048,Nayarit,NAY,Hombres,748541,39.34982185
2048,Nayarit,NAY,Total,1532100,39.91671595
2048,Nayarit,NAY,Mujeres,783559,40.48361004
2048,Nuevo León,NL,Mujeres,4131388,39.698808
2048,Nuevo León,NL,Total,8314969,39.0866106
2048,Nuevo León,NL,Hombres,4183581,38.47441319
2048,Oaxaca,OAX,Total,4771367,37.64427033
2048,Oaxaca,OAX,Mujeres,2503345,38.77743539
2048,Oaxaca,OAX,Hombres,2268022,36.51110527
2048,Puebla,PUE,Hombres,4007952,36.25717773
2048,Puebla,PUE,Mujeres,4304216,38.60738425
2048,Puebla,PUE,Total,8312168,37.43228099
2048,Querétaro,QRO,Mujeres,1761669,41.82497393
2048,Querétaro,QRO,Hombres,1681336,39.88472441
2048,Querétaro,QRO,Total,3443005,40.85484917
2048,Quintana Roo,QROO,Total,2757379,39.39413507
2048,Quintana Roo,QROO,Mujeres,1387134,40.07974356
2048,Quintana Roo,QROO,Hombres,1370245,38.70852658
2048,República Mexicana,Nacional,Total,146740307,40.23699335
2048,República Mexicana,Nacional,Mujeres,75196057,41.15133123
2048,República Mexicana,Nacional,Hombres,71544250,39.32265546
2048,San Luis Potosí,SLP,Mujeres,1715922,40.24759575
2048,San Luis Potosí,SLP,Total,3304460,39.34045999
2048,San Luis Potosí,SLP,Hombres,1588538,38.43332423
2048,Sinaloa,SLOA,Total,3387065,41.40985226
2048,Sinaloa,SLOA,Hombres,1667530,40.72307665
2048,Sinaloa,SLOA,Mujeres,1719535,42.09662787
2048,Sonora,SON,Mujeres,1727774,41.79779358
2048,Sonora,SON,Hombres,1793083,40.85147425
2048,Sonora,SON,Total,3520857,41.32463391
2048,Tabasco,TAB,Hombres,1160517,39.20591426
2048,Tabasco,TAB,Mujeres,1263762,41.33529335
2048,Tabasco,TAB,Total,2424279,40.27060381
2048,Tamaulipas,TAM,Hombres,2016216,41.0275526
2048,Tamaulipas,TAM,Total,4064769,41.7097622
2048,Tamaulipas,TAM,Mujeres,2048553,42.3919718
2048,Tlaxcala,TLAX,Mujeres,889761,39.69678262
2048,Tlaxcala,TLAX,Hombres,824407,37.43908409
2048,Tlaxcala,TLAX,Total,1714168,38.56793336
2048,Veracruz,VER,Total,7399222,42.80357468
2048,Veracruz,VER,Hombres,3492791,41.67224177
2048,Veracruz,VER,Mujeres,3906431,43.93490759
2048,Yucatán,YUC,Hombres,1467559,41.05770466
2048,Yucatán,YUC,Mujeres,1528275,42.76219921
2048,Yucatán,YUC,Total,2995834,41.90995194
2048,Zacatecas,ZAC,Total,1902011,37.50208136
2048,Zacatecas,ZAC,Mujeres,976717,38.26825068
2048,Zacatecas,ZAC,Hombres,925294,36.73591205
2049,Aguascalientes,AG,Total,1849749,39.76125845
2049,Aguascalientes,AG,Mujeres,946602,40.65682726
2049,Aguascalientes,AG,Hombres,903147,38.86568964
2049,Baja California,BC,Total,5091977,41.74462452
2049,Baja California,BC,Mujeres,2493687,42.18563396
2049,Baja California,BC,Hombres,2598290,41.30361507
2049,Baja California Sur,BCS,Hombres,623732,39.63385236
2049,Baja California Sur,BCS,Total,1228628,40.09354481
2049,Baja California Sur,BCS,Mujeres,604896,40.55323725
2049,Campeche,CAMP,Total,963258,41.64916188
2049,Campeche,CAMP,Hombres,462402,40.69080584
2049,Campeche,CAMP,Mujeres,500856,42.60751793
2049,Chiapas,CHIA,Hombres,3621151,33.04088921
2049,Chiapas,CHIA,Total,7527437,34.08342566
2049,Chiapas,CHIA,Mujeres,3906286,35.1259621
2049,Chihuahua,CH,Mujeres,2310733,42.29040439
2049,Chihuahua,CH,Total,4664564,41.78152273
2049,Chihuahua,CH,Hombres,2353831,41.27264107
2049,Ciudad de México,CDMX,Hombres,3895948,46.17186497
2049,Ciudad de México,CDMX,Mujeres,4183524,48.7112095
2049,Ciudad de México,CDMX,Total,8079472,47.44153724
2049,Coahuila,COH,Mujeres,2034781,40.34689532
2049,Coahuila,COH,Hombres,2041304,39.06904753
2049,Coahuila,COH,Total,4076085,39.70797142
2049,Colima,COL,Hombres,400007,42.73314467
2049,Colima,COL,Mujeres,408968,44.20245594
2049,Colima,COL,Total,808975,43.4678003
2049,Durango,DGO,Mujeres,1048451,40.59733454
2049,Durango,DGO,Total,2075382,39.9299015
2049,Durango,DGO,Hombres,1026931,39.26246846
2049,Guanajuato,GJ,Mujeres,3789894,40.61471719
2049,Guanajuato,GJ,Hombres,3480548,38.56702335
2049,Guanajuato,GJ,Total,7270442,39.59087027
2049,Guerrero,GUE,Hombres,1576216,37.51024923
2049,Guerrero,GUE,Mujeres,1740561,39.76877398
2049,Guerrero,GUE,Total,3316777,38.6395116
2049,Hidalgo,HDGO,Total,3809557,41.54130898
2049,Hidalgo,HDGO,Mujeres,2022212,42.57751067
2049,Hidalgo,HDGO,Hombres,1787345,40.5051073
2049,Jalisco,JAL,Total,10035595,40.21109296
2049,Jalisco,JAL,Hombres,4979608,39.40746239
2049,Jalisco,JAL,Mujeres,5055987,41.01472353
2049,Michoacán,MICH,Hombres,2812404,36.61365579
2049,Michoacán,MICH,Mujeres,2936330,38.33637772
2049,Michoacán,MICH,Total,5748734,37.47501676
2049,Morelos,MOR,Mujeres,1105296,43.75393741
2049,Morelos,MOR,Hombres,1031503,41.58647042
2049,Morelos,MOR,Total,2136799,42.67020391
2049,México,EDOMX,Hombres,8760704,41.03661646
2049,México,EDOMX,Total,18230939,42.15426183
2049,México,EDOMX,Mujeres,9470235,43.27190719
2049,Nayarit,NAY,Total,1536312,40.23868468
2049,Nayarit,NAY,Hombres,750284,39.66885873
2049,Nayarit,NAY,Mujeres,786028,40.80851064
2049,Nuevo León,NL,Hombres,4213029,38.74528255
2049,Nuevo León,NL,Total,8373661,39.35732161
2049,Nuevo León,NL,Mujeres,4160632,39.96936066
2049,Oaxaca,OAX,Mujeres,2507368,39.04043802
2049,Oaxaca,OAX,Hombres,2270998,36.76222832
2049,Oaxaca,OAX,Total,4778366,37.90133317
2049,Puebla,PUE,Total,8339789,37.7198217
2049,Puebla,PUE,Mujeres,4318384,38.89670256
2049,Puebla,PUE,Hombres,4021405,36.54294084
2049,Querétaro,QRO,Hombres,1690779,40.25104286
2049,Querétaro,QRO,Total,3463038,41.2252924
2049,Querétaro,QRO,Mujeres,1772259,42.19954194
2049,Quintana Roo,QROO,Total,2773823,39.74569098
2049,Quintana Roo,QROO,Mujeres,1396043,40.44345124
2049,Quintana Roo,QROO,Hombres,1377780,39.04793073
2049,República Mexicana,Nacional,Hombres,71596915,39.63442824
2049,República Mexicana,Nacional,Mujeres,75260450,41.46692328
2049,República Mexicana,Nacional,Total,146857365,40.55067576
2049,San Luis Potosí,SLP,Total,3309797,39.6282233
2049,San Luis Potosí,SLP,Hombres,1590614,38.7156752
2049,San Luis Potosí,SLP,Mujeres,1719183,40.5407714
2049,Sinaloa,SLOA,Mujeres,1718079,42.44295053
2049,Sinaloa,SLOA,Total,3383818,41.75618208
2049,Sinaloa,SLOA,Hombres,1665739,41.06941364
2049,Sonora,SON,Hombres,1796139,41.18478692
2049,Sonora,SON,Total,3525225,41.65345376
2049,Sonora,SON,Mujeres,1729086,42.12212059
2049,Tabasco,TAB,Mujeres,1259617,41.6842056
2049,Tabasco,TAB,Total,2415059,40.60540766
2049,Tabasco,TAB,Hombres,1155442,39.52660973
2049,Tamaulipas,TAM,Hombres,2015512,41.38093993
2049,Tamaulipas,TAM,Total,4062949,42.0618577
2049,Tamaulipas,TAM,Mujeres,2047437,42.74277548
2049,Tlaxcala,TLAX,Mujeres,893117,40.00476645
2049,Tlaxcala,TLAX,Hombres,827288,37.74099951
2049,Tlaxcala,TLAX,Total,1720405,38.87288298
2049,Veracruz,VER,Total,7348507,43.15290068
2049,Veracruz,VER,Mujeres,3881255,44.29015641
2049,Veracruz,VER,Hombres,3467252,42.01564495
2049,Yucatán,YUC,Hombres,1473151,41.41636533
2049,Yucatán,YUC,Total,3007668,42.27192878
2049,Yucatán,YUC,Mujeres,1534517,43.12749223
2049,Zacatecas,ZAC,Total,1904578,37.77802233
2049,Zacatecas,ZAC,Mujeres,978146,38.54664948
2049,Zacatecas,ZAC,Hombres,926432,37.00939518
2050,Aguascalientes,AG,Total,1855894,40.10093755
2050,Aguascalientes,AG,Hombres,906080,39.20503046
2050,Aguascalientes,AG,Mujeres,949814,40.99684465
2050,Baja California,BC,Total,5113344,42.08471202
2050,Baja California,BC,Hombres,2609675,41.6416458
2050,Baja California,BC,Mujeres,2503669,42.52777823
2050,Baja California Sur,BCS,Mujeres,609167,40.89077872
2050,Baja California Sur,BCS,Hombres,627841,39.96063653
2050,Baja California Sur,BCS,Total,1237008,40.42570762
2050,Campeche,CAMP,Hombres,460729,41.03227711
2050,Campeche,CAMP,Mujeres,499647,42.97306498
2050,Campeche,CAMP,Total,960376,42.00267105
2050,Chiapas,CHIA,Total,7569222,34.32884797
2050,Chiapas,CHIA,Mujeres,3929473,35.38507301
2050,Chiapas,CHIA,Hombres,3639749,33.27262292
2050,Chihuahua,CH,Total,4672511,42.14079073
2050,Chihuahua,CH,Mujeres,2313579,42.64468773
2050,Chihuahua,CH,Hombres,2358932,41.63689373
2050,Ciudad de México,CDMX,Total,8015397,47.79828818
2050,Ciudad de México,CDMX,Mujeres,4148461,49.0644574
2050,Ciudad de México,CDMX,Hombres,3866936,46.53211897
2050,Coahuila,COH,Mujeres,2041821,40.63939542
2050,Coahuila,COH,Total,4090838,40.00181187
2050,Coahuila,COH,Hombres,2049017,39.36422831
2050,Colima,COL,Total,807959,43.83839305
2050,Colima,COL,Mujeres,408403,44.57511576
2050,Colima,COL,Hombres,399556,43.10167035
2050,Durango,DGO,Total,2075409,40.25020164
2050,Durango,DGO,Mujeres,1048333,40.91455959
2050,Durango,DGO,Hombres,1027076,39.5858437
2050,Guanajuato,GJ,Mujeres,3795889,40.93344247
2050,Guanajuato,GJ,Hombres,3483508,38.87355878
2050,Guanajuato,GJ,Total,7279397,39.90350062
2050,Guerrero,GUE,Total,3296844,38.95080288
2050,Guerrero,GUE,Hombres,1566300,37.81584371
2050,Guerrero,GUE,Mujeres,1730544,40.08576205
2050,Hidalgo,HDGO,Hombres,1789523,40.84969794
2050,Hidalgo,HDGO,Mujeres,2026768,42.93275303
2050,Hidalgo,HDGO,Total,3816291,41.89122548
2050,Jalisco,JAL,Total,10051671,40.51636611
2050,Jalisco,JAL,Mujeres,5062813,41.31670062
2050,Jalisco,JAL,Hombres,4988858,39.7160316
2050,Michoacán,MICH,Mujeres,2943529,38.57648727
2050,Michoacán,MICH,Total,5764225,37.71689901
2050,Michoacán,MICH,Hombres,2820696,36.85731075
2050,Morelos,MOR,Hombres,1029468,41.94150474
