AÑO,ENTIDAD,Clave_Entidad,SEXO,POBLACION,EDAD_PROMEDIO
1993,Sinaloa,SLOA,Hombres,1200016,24
1992,Sinaloa,SLOA,Total,2346059,24
2060,Sinaloa,SLOA,Mujeres,1671727,46
2060,Sinaloa,SLOA,Hombres,1621339,45
2070,Sinaloa,SLOA,Hombres,1543806,48
2070,Sinaloa,SLOA,Mujeres,1588605,49
2070,Sinaloa,SLOA,Total,3132411,49
1992,Sinaloa,SLOA,Hombres,1181371,24
1992,Sinaloa,SLOA,Mujeres,1164688,25
2011,Sinaloa,SLOA,Hombres,1427804,29
2049,Sinaloa,SLOA,Hombres,1665739,41
2001,Sinaloa,SLOA,Hombres,1305803,26
2001,Sinaloa,SLOA,Mujeres,1294971,27
2001,Sinaloa,SLOA,Total,2600774,26
1993,Sinaloa,SLOA,Total,2383706,25
2040,Sinaloa,SLOA,Total,3380119,39
2012,Sinaloa,SLOA,Mujeres,1463797,30
2040,Sinaloa,SLOA,Hombres,1666933,38
1993,Sinaloa,SLOA,Mujeres,1183690,25
2055,Sinaloa,SLOA,Mujeres,1699412,44
1999,Sinaloa,SLOA,Total,2560470,26
2019,Sinaloa,SLOA,Mujeres,1545793,32
2034,Sinaloa,SLOA,Mujeres,1686160,37
2020,Sinaloa,SLOA,Mujeres,1553605,32
2034,Sinaloa,SLOA,Total,3329307,36
1972,Sinaloa,SLOA,Total,1432970,21
1985,Sinaloa,SLOA,Hombres,1046200,23
1985,Sinaloa,SLOA,Mujeres,1022505,23
1985,Sinaloa,SLOA,Total,2068705,23
1972,Sinaloa,SLOA,Mujeres,701005,21
1972,Sinaloa,SLOA,Hombres,731965,21
2007,Sinaloa,SLOA,Hombres,1363910,28
2029,Sinaloa,SLOA,Hombres,1613285,34
2063,Sinaloa,SLOA,Hombres,1600653,46
1977,Sinaloa,SLOA,Total,1695495,22
2019,Sinaloa,SLOA,Total,3066406,32
2063,Sinaloa,SLOA,Total,3251054,46
2063,Sinaloa,SLOA,Mujeres,1650401,47
1996,Sinaloa,SLOA,Total,2487661,25
2009,Sinaloa,SLOA,Hombres,1391254,28
2039,Sinaloa,SLOA,Hombres,1664183,38
2009,Sinaloa,SLOA,Mujeres,1404587,29
2009,Sinaloa,SLOA,Total,2795841,29
2039,Sinaloa,SLOA,Mujeres,1710054,39
2060,Sinaloa,SLOA,Total,3293066,45
2039,Sinaloa,SLOA,Total,3374237,38
2055,Sinaloa,SLOA,Hombres,1648292,43
2034,Sinaloa,SLOA,Hombres,1643147,36
1988,Sinaloa,SLOA,Hombres,1105966,23
2002,Sinaloa,SLOA,Hombres,1316161,27
2008,Sinaloa,SLOA,Hombres,1376969,28
2019,Sinaloa,SLOA,Hombres,1520613,31
2066,Sinaloa,SLOA,Total,3203675,47
2011,Sinaloa,SLOA,Total,2869487,29
2011,Sinaloa,SLOA,Mujeres,1441683,30
1999,Sinaloa,SLOA,Mujeres,1272980,26
2054,Sonora,SON,Total,3535977,43
1983,Sonora,SON,Hombres,826499,23
1983,Sonora,SON,Mujeres,806093,23
2054,Sonora,SON,Hombres,1807518,43
2033,Sonora,SON,Hombres,1682473,36
2048,Sonora,SON,Mujeres,1727774,42
2043,Sonora,SON,Hombres,1772761,39
2048,Sonora,SON,Hombres,1793083,41
2048,Sonora,SON,Total,3520857,41
2043,Sonora,SON,Mujeres,1713710,40
2043,Sonora,SON,Total,3486471,40
2021,Sonora,SON,Total,3024147,32
2068,Sonora,SON,Hombres,1772956,47
2063,Sonora,SON,Mujeres,1699862,46
2068,Sonora,SON,Mujeres,1670513,48
1972,Sonora,SON,Mujeres,612318,22
2022,Sonora,SON,Total,3051188,32
1973,Sonora,SON,Hombres,642300,22
2020,Sonora,SON,Hombres,1506254,31
2068,Sonora,SON,Total,3443469,47
2022,Sonora,SON,Hombres,1532336,32
2022,Sonora,SON,Mujeres,1518852,33
1999,Sonora,SON,Hombres,1127565,26
1999,Sonora,SON,Mujeres,1104218,26
1999,Sonora,SON,Total,2231783,26
2063,Sonora,SON,Total,3493183,46
2063,Sonora,SON,Hombres,1793321,46
1984,Sonora,SON,Hombres,844951,23
2033,Sonora,SON,Total,3328824,36
2033,Sonora,SON,Mujeres,1646351,37
1983,Sonora,SON,Total,1632592,23
1998,Sonora,SON,Hombres,1114309,26
2058,Sonora,SON,Total,3526521,44
2021,Sonora,SON,Hombres,1517657,31
2021,Sonora,SON,Mujeres,1506490,32
2006,Sonora,SON,Hombres,1261064,28
2006,Sonora,SON,Total,2505114,28
1986,Sonora,SON,Hombres,881365,24
2034,Sonora,SON,Hombres,1693077,36
2058,Sonora,SON,Mujeres,1719834,45
2066,Sonora,SON,Mujeres,1683327,47
2019,Sonora,SON,Total,2981674,31
2019,Sonora,SON,Mujeres,1486592,32
2019,Sonora,SON,Hombres,1495082,31
2064,Sonora,SON,Hombres,1789745,46
2064,Sonora,SON,Mujeres,1694711,47
2064,Sonora,SON,Total,3484456,46
2034,Sonora,SON,Mujeres,1655385,37
1985,Sonora,SON,Total,1705973,24
2034,Sonora,SON,Total,3348462,37
2020,Sonora,SON,Mujeres,1496032,32
2016,Sonora,SON,Hombres,1459286,30
2066,Sonora,SON,Hombres,1781928,46
1982,Sonora,SON,Hombres,808157,23
1982,Sonora,SON,Total,1595932,23
2049,Sonora,SON,Hombres,1796139,41
2020,Sonora,SON,Total,3002286,32
1988,Sonora,SON,Total,1812299,24
1982,Sonora,SON,Mujeres,787775,23
2007,Sonora,SON,Hombres,1283993,28
2007,Sonora,SON,Mujeres,1269423,28
2066,Sonora,SON,Total,3465255,47
1973,Sonora,SON,Mujeres,629700,22
2002,Sonora,SON,Total,2340664,27
1972,Sonora,SON,Total,1235960,22
2049,Sonora,SON,Total,3525225,42
2006,Sonora,SON,Mujeres,1244050,28
2007,Sonora,SON,Total,2553416,28
2027,Sonora,SON,Total,3195036,34
2027,Sonora,SON,Mujeres,1583353,35
2004,Sonora,SON,Total,2420811,27
2004,Sonora,SON,Mujeres,1199453,28
1973,Sonora,SON,Total,1272000,22
2054,Sonora,SON,Mujeres,1728459,44
2008,Sonora,SON,Hombres,1309150,28
1996,Sonora,SON,Mujeres,1062084,26
2003,Sonora,SON,Mujeres,1178983,27
1971,Sonora,SON,Total,1200649,22
1974,Sonora,SON,Total,1308630,22
2050,Sonora,SON,Total,3528916,42
1995,Sonora,SON,Total,2107533,25
1995,Sonora,SON,Mujeres,1043625,26
2000,Sonora,SON,Hombres,1142669,26
2047,Sonora,SON,Mujeres,1725958,41
2069,Sonora,SON,Mujeres,1663603,48
1995,Sonora,SON,Hombres,1063908,25
2047,Sonora,SON,Total,3515793,41
1977,Sonora,SON,Mujeres,700150,22
2017,Sonora,SON,Total,2940352,31
2050,Sonora,SON,Mujeres,1729909,42
2016,Sonora,SON,Total,2920813,30
2002,Sonora,SON,Mujeres,1158645,27
2016,Sonora,SON,Mujeres,1461527,31
2027,Sonora,SON,Hombres,1611683,34
2004,Sonora,SON,Hombres,1221358,27
1986,Sonora,SON,Mujeres,860605,24
2045,Sonora,SON,Hombres,1782357,40
2042,Sonora,SON,Hombres,1766842,39
2032,Sonora,SON,Mujeres,1636857,36
2032,Sonora,SON,Total,3308592,36
2032,Sonora,SON,Hombres,1671735,35
2042,Sonora,SON,Total,3476205,39
2008,Sonora,SON,Total,2604014,28
2042,Sonora,SON,Mujeres,1709363,40
1974,Sonora,SON,Mujeres,647397,22
2069,Sonora,SON,Hombres,1767856,47
2069,Sonora,SON,Total,3431459,48
2003,Sonora,SON,Total,2381092,27
1971,Sonora,SON,Hombres,605361,22
1988,Sonora,SON,Hombres,916757,24
2003,Sonora,SON,Hombres,1202109,27
1987,Sonora,SON,Total,1777340,24
1971,Sonora,SON,Mujeres,595288,22
1974,Sonora,SON,Hombres,661233,22
2035,Sonora,SON,Hombres,1703621,36
2023,Sonora,SON,Hombres,1549226,32
2035,Sonora,SON,Mujeres,1663952,37
2035,Sonora,SON,Total,3367573,37
2023,Sonora,SON,Mujeres,1532508,33
2023,Sonora,SON,Total,3081734,33
1987,Sonora,SON,Hombres,899154,24
2018,Sonora,SON,Hombres,1482945,31
2049,Sonora,SON,Mujeres,1729086,42
2018,Sonora,SON,Total,2960783,31
1986,Sonora,SON,Total,1741970,24
1984,Sonora,SON,Mujeres,824447,24
1984,Sonora,SON,Total,1669398,23
1996,Sonora,SON,Total,2145125,26
2062,Sonora,SON,Mujeres,1704626,46
2062,Sonora,SON,Hombres,1796681,45
2045,Sonora,SON,Mujeres,1720849,41
2030,Sonora,SON,Hombres,1649406,35
2018,Sonora,SON,Mujeres,1477838,31
1987,Sonora,SON,Mujeres,878186,24
1976,Sonora,SON,Mujeres,682749,22
2030,Sonora,SON,Mujeres,1616635,36
1981,Sonora,SON,Total,1559662,23
2050,Sonora,SON,Hombres,1799007,42
1981,Sonora,SON,Mujeres,769633,23
1981,Sonora,SON,Hombres,790029,23
2000,Sonora,SON,Mujeres,1119575,27
1996,Sonora,SON,Hombres,1083041,25
1976,Sonora,SON,Hombres,699091,22
2017,Sonora,SON,Mujeres,1469440,31
2062,Sonora,SON,Total,3501307,46
2017,Sonora,SON,Hombres,1470912,30
2008,Sonora,SON,Mujeres,1294864,29
2047,Sonora,SON,Hombres,1789835,41
1977,Sonora,SON,Total,1417862,22
2045,Sonora,SON,Total,3503206,40
2002,Sonora,SON,Hombres,1182019,27
1972,Sonora,SON,Hombres,623642,22
2058,Sonora,SON,Hombres,1806687,44
1989,Sonora,SON,Mujeres,912904,25
2015,Sonora,SON,Mujeres,1452124,30
2065,Sonora,SON,Total,3475152,46
2024,Sonora,SON,Mujeres,1545833,33
2057,Sonora,SON,Hombres,1807917,44
1977,Sonora,SON,Hombres,717712,22
2057,Sonora,SON,Mujeres,1722624,45
2055,Sonora,SON,Hombres,1808351,43
2036,Sonora,SON,Hombres,1714099,37
2039,Sonora,SON,Total,3436876,38
2036,Sonora,SON,Mujeres,1672025,38
2036,Sonora,SON,Total,3386124,37
1976,Sonora,SON,Total,1381840,22
1975,Sonora,SON,Hombres,680234,22
2010,Sonora,SON,Hombres,1360673,28
2026,Sonora,SON,Hombres,1597313,33
2015,Sonora,SON,Total,2899261,30
2029,Sonora,SON,Hombres,1637572,34
1989,Sonora,SON,Hombres,934466,24
2010,Sonora,SON,Mujeres,1343514,29
2030,Sonora,SON,Total,3266041,35
2057,Sonora,SON,Total,3530541,44
2031,Sonora,SON,Mujeres,1626942,36
2056,Sonora,SON,Hombres,1808479,43
1970,Sonora,SON,Total,1166037,22
1970,Sonora,SON,Mujeres,578528,22
2031,Sonora,SON,Hombres,1660744,35
2010,Sonora,SON,Total,2704187,29
1989,Sonora,SON,Total,1847370,25
2055,Sonora,SON,Mujeres,1726951,44
2055,Sonora,SON,Total,3535302,44
1997,Sonora,SON,Total,2176654,26
2026,Sonora,SON,Total,3168624,34
2026,Sonora,SON,Mujeres,1571311,34
1979,Sonora,SON,Mujeres,734540,23
2038,Sonora,SON,Total,3421009,38
2031,Sonora,SON,Total,3287686,35
2067,Sonora,SON,Hombres,1777618,47
2024,Sonora,SON,Hombres,1565871,33
2014,Sonora,SON,Mujeres,1436010,30
2011,Sonora,SON,Total,2749205,29
2014,Sonora,SON,Hombres,1433163,29
2059,Sonora,SON,Total,3521491,45
1994,Sonora,SON,Total,2063961,25
1994,Sonora,SON,Mujeres,1021661,25
2014,Sonora,SON,Total,2869173,30
2040,Sonora,SON,Mujeres,1699089,39
1978,Sonora,SON,Total,1453387,22
1980,Sonora,SON,Total,1523995,23
2011,Sonora,SON,Hombres,1381631,29
1980,Sonora,SON,Mujeres,751888,23
1980,Sonora,SON,Hombres,772107,23
1970,Sonora,SON,Hombres,587509,22
1993,Sonora,SON,Hombres,1019848,25
2015,Sonora,SON,Hombres,1447137,30
2061,Sonora,SON,Hombres,1799772,45
2001,Sonora,SON,Hombres,1161653,27
2040,Sonora,SON,Total,3451421,39
2039,Sonora,SON,Mujeres,1693151,39
2040,Sonora,SON,Hombres,1752332,38
2059,Sonora,SON,Hombres,1804863,44
2061,Sonora,SON,Total,3508791,45
2029,Sonora,SON,Total,3243529,35
2053,Sonora,SON,Total,3535561,43
2053,Sonora,SON,Mujeres,1729518,43
1993,Sonora,SON,Mujeres,998896,25
1993,Sonora,SON,Total,2018744,25
2061,Sonora,SON,Mujeres,1709019,46
2059,Sonora,SON,Mujeres,1716628,45
1992,Sonora,SON,Total,1973434,25
2001,Sonora,SON,Total,2300246,27
2001,Sonora,SON,Mujeres,1138593,27
2039,Sonora,SON,Hombres,1743725,38
1997,Sonora,SON,Hombres,1099501,26
2011,Sonora,SON,Mujeres,1367574,29
2065,Sonora,SON,Hombres,1785953,46
2065,Sonora,SON,Mujeres,1689199,47
2009,Sonora,SON,Total,2655268,29
2009,Sonora,SON,Mujeres,1319366,29
2037,Sonora,SON,Total,3404008,38
2037,Sonora,SON,Mujeres,1679605,38
2037,Sonora,SON,Hombres,1724403,37
2051,Sonora,SON,Mujeres,1730253,43
1998,Sonora,SON,Mujeres,1091145,26
1998,Sonora,SON,Total,2205454,26
2060,Sonora,SON,Hombres,1802532,45
1992,Sonora,SON,Mujeres,976119,25
1992,Sonora,SON,Hombres,997315,25
2051,Sonora,SON,Hombres,1801666,42
2060,Sonora,SON,Mujeres,1713022,45
2044,Sonora,SON,Mujeres,1717541,40
1990,Sonora,SON,Mujeres,932094,25
2060,Sonora,SON,Total,3515554,45
1985,Sonora,SON,Hombres,863295,24
1990,Sonora,SON,Total,1885900,25
2044,Sonora,SON,Hombres,1777881,39
1985,Sonora,SON,Mujeres,842678,24
1988,Sonora,SON,Mujeres,895542,24
2000,Sonora,SON,Total,2262244,27
1975,Sonora,SON,Total,1345397,22
1997,Sonora,SON,Mujeres,1077153,26
2056,Sonora,SON,Mujeres,1724999,44
2056,Sonora,SON,Total,3533478,44
2070,Sonora,SON,Total,3418627,48
2046,Sonora,SON,Mujeres,1723652,41
2070,Sonora,SON,Mujeres,1656351,48
2070,Sonora,SON,Hombres,1762276,48
2025,Sonora,SON,Hombres,1581986,33
2025,Sonora,SON,Mujeres,1558776,34
1990,Sonora,SON,Hombres,953806,25
2051,Sonora,SON,Total,3531919,42
1994,Sonora,SON,Hombres,1042300,25
2025,Sonora,SON,Total,3140762,33
1991,Sonora,SON,Hombres,975144,25
2046,Sonora,SON,Total,3509946,41
2041,Sonora,SON,Hombres,1760049,38
2013,Sonora,SON,Hombres,1417156,29
2052,Sonora,SON,Hombres,1804051,42
2052,Sonora,SON,Mujeres,1730112,43
1978,Sonora,SON,Hombres,736018,22
2041,Sonora,SON,Total,3464542,39
2041,Sonora,SON,Mujeres,1704493,39
2052,Sonora,SON,Total,3534163,43
2028,Sonora,SON,Hombres,1625055,34
1979,Sonora,SON,Total,1488681,23
2046,Sonora,SON,Hombres,1786294,40
2053,Sonora,SON,Hombres,1806043,42
2067,Sonora,SON,Total,3454707,47
1975,Sonora,SON,Mujeres,665163,22
2028,Sonora,SON,Mujeres,1594885,35
1978,Sonora,SON,Mujeres,717369,22
2067,Sonora,SON,Mujeres,1677089,47
2024,Sonora,SON,Total,3111704,33
2013,Sonora,SON,Total,2831208,29
2009,Sonora,SON,Hombres,1335902,28
2029,Sonora,SON,Mujeres,1605957,35
2013,Sonora,SON,Mujeres,1414052,30
1991,Sonora,SON,Mujeres,953667,25
1991,Sonora,SON,Total,1928811,25
2005,Sonora,SON,Total,2461139,28
2044,Sonora,SON,Total,3495422,40
2028,Sonora,SON,Total,3219940,34
2038,Sonora,SON,Hombres,1734360,37
2038,Sonora,SON,Mujeres,1686649,38
2012,Sonora,SON,Total,2791136,29
2012,Sonora,SON,Mujeres,1391142,30
2012,Sonora,SON,Hombres,1399994,29
2005,Sonora,SON,Mujeres,1220741,28
2005,Sonora,SON,Hombres,1240398,27
1979,Sonora,SON,Hombres,754141,23
2068,Tabasco,TAB,Total,2151879,46
1973,Tabasco,TAB,Hombres,452639,20
1972,Tabasco,TAB,Total,864460,20
1972,Tabasco,TAB,Mujeres,425017,20
1972,Tabasco,TAB,Hombres,439443,20
2043,Tabasco,TAB,Total,2461700,39
1971,Tabasco,TAB,Mujeres,412460,20
2034,Tabasco,TAB,Total,2488904,35
1973,Tabasco,TAB,Mujeres,437827,20
2031,Tabasco,TAB,Mujeres,1280780,35
2030,Tabasco,TAB,Mujeres,1278785,35
2033,Tabasco,TAB,Total,2488980,35
2034,Tabasco,TAB,Hombres,1204026,35
2014,Tabasco,TAB,Total,2420042,29
2034,Tabasco,TAB,Mujeres,1284878,36
2067,Tabasco,TAB,Mujeres,1135928,47
2048,Tabasco,TAB,Hombres,1160517,39
1983,Tabasco,TAB,Hombres,611599,21
1988,Tabasco,TAB,Hombres,732923,22
1988,Tabasco,TAB,Total,1453537,22
2015,Tabasco,TAB,Total,2440488,29
2015,Tabasco,TAB,Mujeres,1239278,29
2015,Tabasco,TAB,Hombres,1201210,29
1989,Tabasco,TAB,Hombres,758364,22
1989,Tabasco,TAB,Mujeres,746545,22
1989,Tabasco,TAB,Total,1504909,22
2014,Tabasco,TAB,Mujeres,1228648,29
2024,Tabasco,TAB,Total,2461555,32
2021,Tabasco,TAB,Hombres,1195057,30
2068,Tabasco,TAB,Mujeres,1126986,47
2043,Tabasco,TAB,Mujeres,1279258,40
2033,Tabasco,TAB,Hombres,1205159,34
2030,Tabasco,TAB,Total,2485841,34
2043,Tabasco,TAB,Hombres,1182442,38
2033,Tabasco,TAB,Mujeres,1283821,36
2039,Tabasco,TAB,Hombres,1194862,36
2039,Tabasco,TAB,Total,2480083,37
2038,Tabasco,TAB,Mujeres,1285826,38
2070,Tabasco,TAB,Hombres,1008597,46
2070,Tabasco,TAB,Mujeres,1108639,48
2070,Tabasco,TAB,Total,2117236,47
2040,Tabasco,TAB,Total,2476480,37
2040,Tabasco,TAB,Mujeres,1284253,38
2040,Tabasco,TAB,Hombres,1192227,37
2041,Tabasco,TAB,Total,2472217,38
2037,Tabasco,TAB,Mujeres,1286090,37
2042,Tabasco,TAB,Total,2467283,38
1970,Tabasco,TAB,Mujeres,400218,20
2042,Tabasco,TAB,Mujeres,1281279,39
2042,Tabasco,TAB,Hombres,1186004,37
1987,Tabasco,TAB,Total,1403047,22
1991,Tabasco,TAB,Hombres,803007,22
2037,Tabasco,TAB,Total,2485365,36
2038,Tabasco,TAB,Hombres,1197205,36
2031,Tabasco,TAB,Hombres,1206693,33
2032,Tabasco,TAB,Mujeres,1282461,35
1987,Tabasco,TAB,Mujeres,695107,22
2067,Tabasco,TAB,Total,2168837,46
2031,Tabasco,TAB,Total,2487473,34
1973,Tabasco,TAB,Total,890466,20
1974,Tabasco,TAB,Total,916904,20
1974,Tabasco,TAB,Mujeres,450864,20
1974,Tabasco,TAB,Hombres,466040,20
2035,Tabasco,TAB,Hombres,1202675,35
2067,Tabasco,TAB,Hombres,1032909,45
2032,Tabasco,TAB,Total,2488523,35
1971,Tabasco,TAB,Total,838931,20
1971,Tabasco,TAB,Hombres,426471,20
2021,Tabasco,TAB,Mujeres,1246696,31
2039,Tabasco,TAB,Mujeres,1285221,38
2041,Tabasco,TAB,Mujeres,1282941,39
2041,Tabasco,TAB,Hombres,1189276,37
2032,Tabasco,TAB,Hombres,1206062,34
2068,Tabasco,TAB,Hombres,1024893,45
2061,Tabasco,TAB,Hombres,1079156,43
1987,Tabasco,TAB,Hombres,707940,22
2018,Tabasco,TAB,Total,2444325,30
1985,Tabasco,TAB,Mujeres,645187,21
1990,Tabasco,TAB,Total,1552821,22
2013,Tabasco,TAB,Hombres,1174809,28
1983,Tabasco,TAB,Total,1208458,21
1983,Tabasco,TAB,Mujeres,596859,21
1984,Tabasco,TAB,Hombres,635095,21
2018,Tabasco,TAB,Mujeres,1243570,30
2020,Tabasco,TAB,Hombres,1196142,30
1988,Tabasco,TAB,Mujeres,720614,22
1986,Tabasco,TAB,Hombres,683314,22
2012,Tabasco,TAB,Hombres,1157612,28
2051,Tabasco,TAB,Hombres,1144690,40
2051,Tabasco,TAB,Mujeres,1250304,42
2051,Tabasco,TAB,Total,2394994,41
2035,Tabasco,TAB,Mujeres,1285605,37
1990,Tabasco,TAB,Hombres,781923,22
2063,Tabasco,TAB,Hombres,1064112,44
2001,Tabasco,TAB,Total,1957949,25
2038,Tabasco,TAB,Total,2483031,37
2020,Tabasco,TAB,Mujeres,1244307,31
2063,Tabasco,TAB,Mujeres,1170023,46
2048,Tabasco,TAB,Mujeres,1263762,41
2049,Tabasco,TAB,Mujeres,1259617,42
2020,Tabasco,TAB,Total,2440449,30
2049,Tabasco,TAB,Total,2415059,41
2048,Tabasco,TAB,Total,2424279,40
1984,Tabasco,TAB,Mujeres,620791,21
2013,Tabasco,TAB,Total,2386488,28
2063,Tabasco,TAB,Total,2234135,45
1985,Tabasco,TAB,Hombres,659031,22
1984,Tabasco,TAB,Total,1255886,21
2019,Tabasco,TAB,Total,2442176,30
2019,Tabasco,TAB,Mujeres,1243543,31
2019,Tabasco,TAB,Hombres,1198633,30
1990,Tabasco,TAB,Mujeres,770898,22
2049,Tabasco,TAB,Hombres,1155442,40
2013,Tabasco,TAB,Mujeres,1211679,29
2010,Tabasco,TAB,Total,2277499,27
2018,Tabasco,TAB,Hombres,1200755,29
1986,Tabasco,TAB,Total,1353282,22
2062,Tabasco,TAB,Total,2249753,45
2017,Tabasco,TAB,Total,2445081,29
2017,Tabasco,TAB,Mujeres,1243056,30
2017,Tabasco,TAB,Hombres,1202025,29
2062,Tabasco,TAB,Mujeres,1178068,46
2062,Tabasco,TAB,Hombres,1071685,43
2016,Tabasco,TAB,Total,2445024,29
2016,Tabasco,TAB,Mujeres,1242234,30
2016,Tabasco,TAB,Hombres,1202790,29
2050,Tabasco,TAB,Hombres,1150158,40
2050,Tabasco,TAB,Mujeres,1255123,42
2061,Tabasco,TAB,Total,2265060,44
2050,Tabasco,TAB,Total,2405281,41
1992,Tabasco,TAB,Total,1639207,23
2012,Tabasco,TAB,Total,2351726,28
2011,Tabasco,TAB,Total,2316139,28
1986,Tabasco,TAB,Mujeres,669968,21
1991,Tabasco,TAB,Mujeres,793226,22
2012,Tabasco,TAB,Mujeres,1194114,28
1991,Tabasco,TAB,Total,1596233,22
2061,Tabasco,TAB,Mujeres,1185904,46
2060,Tabasco,TAB,Total,2280012,44
2060,Tabasco,TAB,Mujeres,1193512,45
1985,Tabasco,TAB,Total,1304218,21
2014,Tabasco,TAB,Hombres,1191394,28
2011,Tabasco,TAB,Mujeres,1176289,28
2011,Tabasco,TAB,Hombres,1139850,28
2052,Tabasco,TAB,Hombres,1139024,40
2052,Tabasco,TAB,Mujeres,1245155,43
2052,Tabasco,TAB,Total,2384179,42
1992,Tabasco,TAB,Hombres,823802,23
1992,Tabasco,TAB,Mujeres,815405,22
2060,Tabasco,TAB,Hombres,1086500,43
2035,Tabasco,TAB,Total,2488280,36
1970,Tabasco,TAB,Total,814032,20
2069,Tabasco,TAB,Hombres,1016786,45
2059,Tabasco,TAB,Total,2294590,44
2057,Tabasco,TAB,Total,2322546,43
2026,Tabasco,TAB,Mujeres,1267581,33
1999,Tabasco,TAB,Hombres,950369,24
2059,Tabasco,TAB,Mujeres,1200884,45
2000,Tabasco,TAB,Mujeres,969642,25
1998,Tabasco,TAB,Hombres,935807,24
1993,Tabasco,TAB,Total,1682280,23
2000,Tabasco,TAB,Hombres,963048,25
1995,Tabasco,TAB,Hombres,885572,23
1995,Tabasco,TAB,Mujeres,881752,23
1995,Tabasco,TAB,Total,1767324,23
2056,Tabasco,TAB,Hombres,1114324,42
2056,Tabasco,TAB,Mujeres,1221530,44
2056,Tabasco,TAB,Total,2335854,43
1994,Tabasco,TAB,Hombres,865318,23
2004,Tabasco,TAB,Hombres,1010074,26
1979,Tabasco,TAB,Hombres,531286,21
1998,Tabasco,TAB,Mujeres,937100,24
2055,Tabasco,TAB,Hombres,1120803,41
2010,Tabasco,TAB,Mujeres,1156851,28
2001,Tabasco,TAB,Mujeres,983247,25
1997,Tabasco,TAB,Total,1839997,24
2053,Tabasco,TAB,Total,2372849,42
2000,Tabasco,TAB,Total,1932690,25
2053,Tabasco,TAB,Hombres,1133153,41
2053,Tabasco,TAB,Mujeres,1239696,43
2009,Tabasco,TAB,Hombres,1099321,27
2007,Tabasco,TAB,Mujeres,1085879,27
2009,Tabasco,TAB,Mujeres,1134525,27
2009,Tabasco,TAB,Total,2233846,27
2002,Tabasco,TAB,Mujeres,997144,25
2058,Tabasco,TAB,Hombres,1100765,42
2006,Tabasco,TAB,Hombres,1036875,26
2026,Tabasco,TAB,Hombres,1205087,32
1997,Tabasco,TAB,Hombres,920398,24
2002,Tabasco,TAB,Total,1984067,25
1999,Tabasco,TAB,Mujeres,954358,24
2005,Tabasco,TAB,Hombres,1021530,26
2008,Tabasco,TAB,Total,2187500,27
2054,Tabasco,TAB,Hombres,1127080,41
1998,Tabasco,TAB,Total,1872907,24
2008,Tabasco,TAB,Hombres,1076980,27
1996,Tabasco,TAB,Total,1805722,23
1996,Tabasco,TAB,Mujeres,901703,23
2006,Tabasco,TAB,Total,2098221,26
2006,Tabasco,TAB,Mujeres,1061346,26
1996,Tabasco,TAB,Hombres,904019,23
2003,Tabasco,TAB,Mujeres,1011312,26
2003,Tabasco,TAB,Total,2010219,25
1997,Tabasco,TAB,Mujeres,919599,24
2054,Tabasco,TAB,Total,2361015,42
1994,Tabasco,TAB,Mujeres,859832,23
2005,Tabasco,TAB,Mujeres,1041001,26
2007,Tabasco,TAB,Total,2141902,27
2055,Tabasco,TAB,Total,2348678,43
2055,Tabasco,TAB,Mujeres,1227875,44
2001,Tabasco,TAB,Hombres,974702,25
2008,Tabasco,TAB,Mujeres,1110520,27
2007,Tabasco,TAB,Hombres,1056023,26
2057,Tabasco,TAB,Mujeres,1214909,44
2057,Tabasco,TAB,Hombres,1107637,42
2004,Tabasco,TAB,Mujeres,1025492,26
2004,Tabasco,TAB,Total,2035566,26
2005,Tabasco,TAB,Total,2062531,26
2059,Tabasco,TAB,Hombres,1093706,43
2002,Tabasco,TAB,Hombres,986923,25
2003,Tabasco,TAB,Hombres,998907,25
2054,Tabasco,TAB,Mujeres,1233935,43
1993,Tabasco,TAB,Mujeres,837645,23
2058,Tabasco,TAB,Total,2308785,43
2058,Tabasco,TAB,Mujeres,1208020,45
1993,Tabasco,TAB,Hombres,844635,23
2025,Tabasco,TAB,Mujeres,1263918,33
1994,Tabasco,TAB,Total,1725150,23
1978,Tabasco,TAB,Mujeres,502638,20
2026,Tabasco,TAB,Total,2472668,32
2022,Tabasco,TAB,Total,2447193,31
2025,Tabasco,TAB,Total,2467519,32
2065,Tabasco,TAB,Hombres,1048679,44
2065,Tabasco,TAB,Mujeres,1153339,47
2065,Tabasco,TAB,Total,2202018,45
2046,Tabasco,TAB,Total,2441073,40
2023,Tabasco,TAB,Total,2454787,31
2023,Tabasco,TAB,Hombres,1199334,31
2044,Tabasco,TAB,Total,2455451,39
2064,Tabasco,TAB,Hombres,1056428,44
2021,Tabasco,TAB,Total,2441753,31
1982,Tabasco,TAB,Total,1162086,21
1982,Tabasco,TAB,Mujeres,573450,21
2022,Tabasco,TAB,Hombres,1196563,30
1980,Tabasco,TAB,Total,1077036,21
2022,Tabasco,TAB,Mujeres,1250630,31
2037,Tabasco,TAB,Hombres,1199275,36
1980,Tabasco,TAB,Mujeres,530594,21
2044,Tabasco,TAB,Hombres,1178577,38
2069,Tabasco,TAB,Mujeres,1117884,48
2069,Tabasco,TAB,Total,2134670,46
2036,Tabasco,TAB,Hombres,1201089,35
2036,Tabasco,TAB,Mujeres,1286017,37
2036,Tabasco,TAB,Total,2487106,36
1970,Tabasco,TAB,Hombres,413814,20
2030,Tabasco,TAB,Hombres,1207056,33
