,AÑO,ENTIDAD,Clave_Entidad,SEXO,EDAD,POBLACION
492,1976,Tamaulipas,TAM,Hombres,54.5,890121
493,1976,Tamaulipas,TAM,Mujeres,54.5,894104
494,1976,Tlaxcala,TLAX,Hombres,54.5,262547
495,1976,Tlaxcala,TLAX,Mujeres,54.5,256954
496,1976,Veracruz,VER,Hombres,54.5,2478675
497,1976,Veracruz,VER,Mujeres,54.5,2447816
498,1976,Yucatán,YUC,Hombres,54.5,492073
499,1976,Yucatán,YUC,Mujeres,54.5,487585
500,1976,Zacatecas,ZAC,Hombres,54.5,553090
501,1976,Zacatecas,ZAC,Mujeres,54.5,553110
502,1977,Aguascalientes,AG,Hombres,54.5,235502
503,1977,Aguascalientes,AG,Mujeres,54.5,239739
504,1977,Baja California,BC,Hombres,54.5,552314
505,1977,Baja California,BC,Mujeres,54.5,555907
506,1977,Baja California Sur,BCS,Hombres,54.5,97199
507,1977,Baja California Sur,BCS,Mujeres,54.5,92155
508,1977,Campeche,CAMP,Hombres,54.5,190382
509,1977,Campeche,CAMP,Mujeres,54.5,186763
510,1977,Chiapas,CHIA,Hombres,54.5,1028582
511,1977,Chiapas,CHIA,Mujeres,54.5,991588
512,1977,Chihuahua,CH,Hombres,54.5,975767
513,1977,Chihuahua,CH,Mujeres,54.5,971961
514,1977,Ciudad de México,CDMX,Hombres,54.5,4136706
515,1977,Ciudad de México,CDMX,Mujeres,54.5,4400474
516,1977,Coahuila,COH,Hombres,54.5,728940
517,1977,Coahuila,COH,Mujeres,54.5,720193
518,1977,Colima,COL,Hombres,54.5,162010
519,1977,Colima,COL,Mujeres,54.5,160134
520,1977,Durango,DGO,Hombres,54.5,577310
521,1977,Durango,DGO,Mujeres,54.5,564715
522,1977,Guanajuato,GJ,Hombres,54.5,1437822
523,1977,Guanajuato,GJ,Mujeres,54.5,1437944
524,1977,Guerrero,GUE,Hombres,54.5,1029220
525,1977,Guerrero,GUE,Mujeres,54.5,1021405
526,1977,Hidalgo,HDGO,Hombres,54.5,753342
527,1977,Hidalgo,HDGO,Mujeres,54.5,737857
528,1977,Jalisco,JAL,Hombres,54.5,2081441
529,1977,Jalisco,JAL,Mujeres,54.5,2132304
530,1977,Michoacán,MICH,Hombres,54.5,1416091
531,1977,Michoacán,MICH,Mujeres,54.5,1419891
532,1977,Morelos,MOR,Hombres,54.5,432545
533,1977,Morelos,MOR,Mujeres,54.5,433660
534,1977,México,EDOMX,Hombres,54.5,3257471
535,1977,México,EDOMX,Mujeres,54.5,3228531
536,1977,Nayarit,NAY,Hombres,54.5,348838
537,1977,Nayarit,NAY,Mujeres,54.5,339109
538,1977,Nuevo León,NL,Hombres,54.5,1151467
539,1977,Nuevo León,NL,Mujeres,54.5,1139429
540,1977,Oaxaca,OAX,Hombres,54.5,1200629
541,1977,Oaxaca,OAX,Mujeres,54.5,1199796
542,1977,Puebla,PUE,Hombres,54.5,1612081
543,1977,Puebla,PUE,Mujeres,54.5,1626598
544,1977,Querétaro,QRO,Hombres,54.5,340798
545,1977,Querétaro,QRO,Mujeres,54.5,336877
546,1977,Quintana Roo,QROO,Hombres,54.5,93703
547,1977,Quintana Roo,QROO,Mujeres,54.5,86461
548,1977,República Mexicana,Nacional,Hombres,54.5,31533527
549,1977,República Mexicana,Nacional,Mujeres,54.5,31605691
550,1977,San Luis Potosí,SLP,Hombres,54.5,814165
551,1977,San Luis Potosí,SLP,Mujeres,54.5,801047
552,1977,Sinaloa,SLOA,Hombres,54.5,863606
553,1977,Sinaloa,SLOA,Mujeres,54.5,831889
554,1977,Sonora,SON,Hombres,54.5,717712
555,1977,Sonora,SON,Mujeres,54.5,700150
556,1977,Tabasco,TAB,Hombres,54.5,505844
557,1977,Tabasco,TAB,Mujeres,54.5,489904
558,1977,Tamaulipas,TAM,Hombres,54.5,909727
559,1977,Tamaulipas,TAM,Mujeres,54.5,914553
560,1977,Tlaxcala,TLAX,Hombres,54.5,268149
561,1977,Tlaxcala,TLAX,Mujeres,54.5,263087
562,1977,Veracruz,VER,Hombres,54.5,2549040
563,1977,Veracruz,VER,Mujeres,54.5,2520295
564,1977,Yucatán,YUC,Hombres,54.5,505634
565,1977,Yucatán,YUC,Mujeres,54.5,500925
566,1977,Zacatecas,ZAC,Hombres,54.5,559490
567,1977,Zacatecas,ZAC,Mujeres,54.5,560350
568,1978,Aguascalientes,AG,Hombres,54.5,243966
569,1978,Aguascalientes,AG,Mujeres,54.5,248582
570,1978,Baja California,BC,Hombres,54.5,565160
571,1978,Baja California,BC,Mujeres,54.5,569687
572,1978,Baja California Sur,BCS,Hombres,54.5,101517
573,1978,Baja California Sur,BCS,Mujeres,54.5,96274
574,1978,Campeche,CAMP,Hombres,54.5,198568
575,1978,Campeche,CAMP,Mujeres,54.5,194873
576,1978,Chiapas,CHIA,Hombres,54.5,1050605
577,1978,Chiapas,CHIA,Mujeres,54.5,1012187
578,1978,Chihuahua,CH,Hombres,54.5,990283
579,1978,Chihuahua,CH,Mujeres,54.5,989076
580,1978,Ciudad de México,CDMX,Hombres,54.5,4212661
581,1978,Ciudad de México,CDMX,Mujeres,54.5,4483972
582,1978,Coahuila,COH,Hombres,54.5,747568
583,1978,Coahuila,COH,Mujeres,54.5,740239
584,1978,Colima,COL,Hombres,54.5,166832
585,1978,Colima,COL,Mujeres,54.5,165070
586,1978,Durango,DGO,Hombres,54.5,586139
587,1978,Durango,DGO,Mujeres,54.5,575252
588,1978,Guanajuato,GJ,Hombres,54.5,1467665
589,1978,Guanajuato,GJ,Mujeres,54.5,1471044
590,1978,Guerrero,GUE,Hombres,54.5,1050264
591,1978,Guerrero,GUE,Mujeres,54.5,1041957
592,1978,Hidalgo,HDGO,Hombres,54.5,767772
593,1978,Hidalgo,HDGO,Mujeres,54.5,751322
594,1978,Jalisco,JAL,Hombres,54.5,2126355
595,1978,Jalisco,JAL,Mujeres,54.5,2182574
596,1978,Michoacán,MICH,Hombres,54.5,1435214
597,1978,Michoacán,MICH,Mujeres,54.5,1443223
598,1978,Morelos,MOR,Hombres,54.5,447975
599,1978,Morelos,MOR,Mujeres,54.5,449615
600,1978,México,EDOMX,Hombres,54.5,3446706
601,1978,México,EDOMX,Mujeres,54.5,3422441
602,1978,Nayarit,NAY,Hombres,54.5,356477
603,1978,Nayarit,NAY,Mujeres,54.5,347028
604,1978,Nuevo León,NL,Hombres,54.5,1188612
605,1978,Nuevo León,NL,Mujeres,54.5,1177509
606,1978,Oaxaca,OAX,Hombres,54.5,1210795
607,1978,Oaxaca,OAX,Mujeres,54.5,1208369
608,1978,Puebla,PUE,Hombres,54.5,1645641
609,1978,Puebla,PUE,Mujeres,54.5,1662237
610,1978,Querétaro,QRO,Hombres,54.5,352702
611,1978,Querétaro,QRO,Mujeres,54.5,348833
612,1978,Quintana Roo,QROO,Hombres,54.5,100993
613,1978,Quintana Roo,QROO,Mujeres,54.5,93261
614,1978,República Mexicana,Nacional,Hombres,54.5,32339747
615,1978,República Mexicana,Nacional,Mujeres,54.5,32448557
616,1978,San Luis Potosí,SLP,Hombres,54.5,829746
617,1978,San Luis Potosí,SLP,Mujeres,54.5,817743
618,1978,Sinaloa,SLOA,Hombres,54.5,889849
619,1978,Sinaloa,SLOA,Mujeres,54.5,858484
620,1978,Sonora,SON,Hombres,54.5,736018
621,1978,Sonora,SON,Mujeres,54.5,717369
622,1978,Tabasco,TAB,Hombres,54.5,518663
623,1978,Tabasco,TAB,Mujeres,54.5,502638
624,1978,Tamaulipas,TAM,Hombres,54.5,928716
625,1978,Tamaulipas,TAM,Mujeres,54.5,934654
626,1978,Tlaxcala,TLAX,Hombres,54.5,273560
627,1978,Tlaxcala,TLAX,Mujeres,54.5,269135
628,1978,Veracruz,VER,Hombres,54.5,2618508
629,1978,Veracruz,VER,Mujeres,54.5,2592640
630,1978,Yucatán,YUC,Hombres,54.5,519000
631,1978,Yucatán,YUC,Mujeres,54.5,514174
632,1978,Zacatecas,ZAC,Hombres,54.5,565217
633,1978,Zacatecas,ZAC,Mujeres,54.5,567095
634,1979,Aguascalientes,AG,Hombres,54.5,252450
635,1979,Aguascalientes,AG,Mujeres,54.5,257529
636,1979,Baja California,BC,Hombres,54.5,578145
637,1979,Baja California,BC,Mujeres,54.5,583767
638,1979,Baja California Sur,BCS,Hombres,54.5,105900
639,1979,Baja California Sur,BCS,Mujeres,54.5,100492
640,1979,Campeche,CAMP,Hombres,54.5,206873
641,1979,Campeche,CAMP,Mujeres,54.5,203152
642,1979,Chiapas,CHIA,Hombres,54.5,1072137
643,1979,Chiapas,CHIA,Mujeres,54.5,1032479
644,1979,Chihuahua,CH,Hombres,54.5,1004013
645,1979,Chihuahua,CH,Mujeres,54.5,1005754
646,1979,Ciudad de México,CDMX,Hombres,54.5,4286391
647,1979,Ciudad de México,CDMX,Mujeres,54.5,4566217
648,1979,Coahuila,COH,Hombres,54.5,766012
649,1979,Coahuila,COH,Mujeres,54.5,760379
650,1979,Colima,COL,Hombres,54.5,171607
651,1979,Colima,COL,Mujeres,54.5,170020
652,1979,Durango,DGO,Hombres,54.5,594476
653,1979,Durango,DGO,Mujeres,54.5,585502
654,1979,Guanajuato,GJ,Hombres,54.5,1496595
655,1979,Guanajuato,GJ,Mujeres,54.5,1503722
656,1979,Guerrero,GUE,Hombres,54.5,1071217
657,1979,Guerrero,GUE,Mujeres,54.5,1062596
658,1979,Hidalgo,HDGO,Hombres,54.5,781617
659,1979,Hidalgo,HDGO,Mujeres,54.5,764361
660,1979,Jalisco,JAL,Hombres,54.5,2169963
661,1979,Jalisco,JAL,Mujeres,54.5,2232246
662,1979,Michoacán,MICH,Hombres,54.5,1452960
663,1979,Michoacán,MICH,Mujeres,54.5,1465702
664,1979,Morelos,MOR,Hombres,54.5,463473
665,1979,Morelos,MOR,Mujeres,54.5,465780
666,1979,México,EDOMX,Hombres,54.5,3639893
667,1979,México,EDOMX,Mujeres,54.5,3621627
668,1979,Nayarit,NAY,Hombres,54.5,363910
669,1979,Nayarit,NAY,Mujeres,54.5,354846
670,1979,Nuevo León,NL,Hombres,54.5,1225974
671,1979,Nuevo León,NL,Mujeres,54.5,1216136
672,1979,Oaxaca,OAX,Hombres,54.5,1220287
673,1979,Oaxaca,OAX,Mujeres,54.5,1216369
674,1979,Puebla,PUE,Hombres,54.5,1678687
675,1979,Puebla,PUE,Mujeres,54.5,1697800
676,1979,Querétaro,QRO,Hombres,54.5,364625
677,1979,Querétaro,QRO,Mujeres,54.5,360909
678,1979,Quintana Roo,QROO,Hombres,54.5,108522
679,1979,Quintana Roo,QROO,Mujeres,54.5,100318
680,1979,República Mexicana,Nacional,Hombres,54.5,33138343
681,1979,República Mexicana,Nacional,Mujeres,54.5,33293060
682,1979,San Luis Potosí,SLP,Hombres,54.5,844783
683,1979,San Luis Potosí,SLP,Mujeres,54.5,834136
684,1979,Sinaloa,SLOA,Hombres,54.5,916015
685,1979,Sinaloa,SLOA,Mujeres,54.5,885294
686,1979,Sonora,SON,Hombres,54.5,754141
687,1979,Sonora,SON,Mujeres,54.5,734540
688,1979,Tabasco,TAB,Hombres,54.5,531286
689,1979,Tabasco,TAB,Mujeres,54.5,515315
690,1979,Tamaulipas,TAM,Hombres,54.5,947230
691,1979,Tamaulipas,TAM,Mujeres,54.5,954557
692,1979,Tlaxcala,TLAX,Hombres,54.5,278809
693,1979,Tlaxcala,TLAX,Mujeres,54.5,275118
694,1979,Veracruz,VER,Hombres,54.5,2687301
695,1979,Veracruz,VER,Mujeres,54.5,2665091
696,1979,Yucatán,YUC,Hombres,54.5,532218
697,1979,Yucatán,YUC,Mujeres,54.5,527406
698,1979,Zacatecas,ZAC,Hombres,54.5,570833
699,1979,Zacatecas,ZAC,Mujeres,54.5,573900
700,1980,Aguascalientes,AG,Hombres,54.5,261383
701,1980,Aguascalientes,AG,Mujeres,54.5,267019
702,1980,Baja California,BC,Hombres,54.5,594881
703,1980,Baja California,BC,Mujeres,54.5,600812
704,1980,Baja California Sur,BCS,Hombres,54.5,110578
705,1980,Baja California Sur,BCS,Mujeres,54.5,104981
706,1980,Campeche,CAMP,Hombres,54.5,214654
707,1980,Campeche,CAMP,Mujeres,54.5,210861
708,1980,Chiapas,CHIA,Hombres,54.5,1102424
709,1980,Chiapas,CHIA,Mujeres,54.5,1062040
710,1980,Chihuahua,CH,Hombres,54.5,1020537
711,1980,Chihuahua,CH,Mujeres,54.5,1024370
712,1980,Ciudad de México,CDMX,Hombres,54.5,4336271
713,1980,Ciudad de México,CDMX,Mujeres,54.5,4623752
714,1980,Coahuila,COH,Hombres,54.5,785553
715,1980,Coahuila,COH,Mujeres,54.5,781259
716,1980,Colima,COL,Hombres,54.5,176312
717,1980,Colima,COL,Mujeres,54.5,174888
718,1980,Durango,DGO,Hombres,54.5,603029
719,1980,Durango,DGO,Mujeres,54.5,595917
720,1980,Guanajuato,GJ,Hombres,54.5,1530436
721,1980,Guanajuato,GJ,Mujeres,54.5,1542487
722,1980,Guerrero,GUE,Hombres,54.5,1093489
723,1980,Guerrero,GUE,Mujeres,54.5,1085737
724,1980,Hidalgo,HDGO,Hombres,54.5,796483
725,1980,Hidalgo,HDGO,Mujeres,54.5,779425
726,1980,Jalisco,JAL,Hombres,54.5,2215083
727,1980,Jalisco,JAL,Mujeres,54.5,2283701
728,1980,Michoacán,MICH,Hombres,54.5,1475089
729,1980,Michoacán,MICH,Mujeres,54.5,1493014
730,1980,Morelos,MOR,Hombres,54.5,478385
731,1980,Morelos,MOR,Mujeres,54.5,481589
732,1980,México,EDOMX,Hombres,54.5,3815348
733,1980,México,EDOMX,Mujeres,54.5,3803745
734,1980,Nayarit,NAY,Hombres,54.5,370915
735,1980,Nayarit,NAY,Mujeres,54.5,362310
736,1980,Nuevo León,NL,Hombres,54.5,1262478
737,1980,Nuevo León,NL,Mujeres,54.5,1253641
738,1980,Oaxaca,OAX,Hombres,54.5,1235537
739,1980,Oaxaca,OAX,Mujeres,54.5,1231653
740,1980,Puebla,PUE,Hombres,54.5,1713885
741,1980,Puebla,PUE,Mujeres,54.5,1736244
742,1980,Querétaro,QRO,Hombres,54.5,377603
743,1980,Querétaro,QRO,Mujeres,54.5,374337
744,1980,Quintana Roo,QROO,Hombres,54.5,117709
745,1980,Quintana Roo,QROO,Mujeres,54.5,108851
746,1980,República Mexicana,Nacional,Hombres,54.5,33932670
747,1980,República Mexicana,Nacional,Mujeres,54.5,34139448
748,1980,San Luis Potosí,SLP,Hombres,54.5,860554
749,1980,San Luis Potosí,SLP,Mujeres,54.5,851501
750,1980,Sinaloa,SLOA,Hombres,54.5,940526
751,1980,Sinaloa,SLOA,Mujeres,54.5,910694
752,1980,Sonora,SON,Hombres,54.5,772107
753,1980,Sonora,SON,Mujeres,54.5,751888
754,1980,Tabasco,TAB,Hombres,54.5,546442
755,1980,Tabasco,TAB,Mujeres,54.5,530594
756,1980,Tamaulipas,TAM,Hombres,54.5,965853
757,1980,Tamaulipas,TAM,Mujeres,54.5,974406
758,1980,Tlaxcala,TLAX,Hombres,54.5,285493
759,1980,Tlaxcala,TLAX,Mujeres,54.5,282521
760,1980,Veracruz,VER,Hombres,54.5,2750512
761,1980,Veracruz,VER,Mujeres,54.5,2732234
762,1980,Yucatán,YUC,Hombres,54.5,546000
763,1980,Yucatán,YUC,Mujeres,54.5,541444
764,1980,Zacatecas,ZAC,Hombres,54.5,577121
765,1980,Zacatecas,ZAC,Mujeres,54.5,581533
766,1981,Aguascalientes,AG,Hombres,54.5,271063
767,1981,Aguascalientes,AG,Mujeres,54.5,277386
768,1981,Baja California,BC,Hombres,54.5,617764
769,1981,Baja California,BC,Mujeres,54.5,622428
770,1981,Baja California Sur,BCS,Hombres,54.5,115734
771,1981,Baja California Sur,BCS,Mujeres,54.5,109864
772,1981,Campeche,CAMP,Hombres,54.5,221396
773,1981,Campeche,CAMP,Mujeres,54.5,217407
774,1981,Chiapas,CHIA,Hombres,54.5,1148717
775,1981,Chiapas,CHIA,Mujeres,54.5,1108704
776,1981,Chihuahua,CH,Hombres,54.5,1042485
777,1981,Chihuahua,CH,Mujeres,54.5,1046625
778,1981,Ciudad de México,CDMX,Hombres,54.5,4346881
779,1981,Ciudad de México,CDMX,Mujeres,54.5,4639571
780,1981,Coahuila,COH,Hombres,54.5,807362
781,1981,Coahuila,COH,Mujeres,54.5,803663
782,1981,Colima,COL,Hombres,54.5,180864
783,1981,Colima,COL,Mujeres,54.5,179588
784,1981,Durango,DGO,Hombres,54.5,612522
785,1981,Durango,DGO,Mujeres,54.5,607016
786,1981,Guanajuato,GJ,Hombres,54.5,1573872
787,1981,Guanajuato,GJ,Mujeres,54.5,1592756
788,1981,Guerrero,GUE,Hombres,54.5,1118581
789,1981,Guerrero,GUE,Mujeres,54.5,1113783
790,1981,Hidalgo,HDGO,Hombres,54.5,813630
791,1981,Hidalgo,HDGO,Mujeres,54.5,798576
792,1981,Jalisco,JAL,Hombres,54.5,2264010
793,1981,Jalisco,JAL,Mujeres,54.5,2338854
794,1981,Michoacán,MICH,Hombres,54.5,1506188
795,1981,Michoacán,MICH,Mujeres,54.5,1529789
796,1981,Morelos,MOR,Hombres,54.5,491992
797,1981,Morelos,MOR,Mujeres,54.5,496471
798,1981,México,EDOMX,Hombres,54.5,3952931
799,1981,México,EDOMX,Mujeres,54.5,3948344
800,1981,Nayarit,NAY,Hombres,54.5,377369
801,1981,Nayarit,NAY,Mujeres,54.5,369234
802,1981,Nuevo León,NL,Hombres,54.5,1297378
803,1981,Nuevo León,NL,Mujeres,54.5,1288794
804,1981,Oaxaca,OAX,Hombres,54.5,1262421
805,1981,Oaxaca,OAX,Mujeres,54.5,1261348
806,1981,Puebla,PUE,Hombres,54.5,1753830
807,1981,Puebla,PUE,Mujeres,54.5,1780576
808,1981,Querétaro,QRO,Hombres,54.5,392457
809,1981,Querétaro,QRO,Mujeres,54.5,390158
810,1981,Quintana Roo,QROO,Hombres,54.5,129580
811,1981,Quintana Roo,QROO,Mujeres,54.5,119707
812,1981,República Mexicana,Nacional,Hombres,54.5,34725561
813,1981,República Mexicana,Nacional,Mujeres,54.5,34989907
814,1981,San Luis Potosí,SLP,Hombres,54.5,878081
815,1981,San Luis Potosí,SLP,Mujeres,54.5,870935
816,1981,Sinaloa,SLOA,Hombres,54.5,962306
817,1981,Sinaloa,SLOA,Mujeres,54.5,933563
818,1981,Sonora,SON,Hombres,54.5,790029
819,1981,Sonora,SON,Mujeres,54.5,769633
820,1981,Tabasco,TAB,Hombres,54.5,566300
821,1981,Tabasco,TAB,Mujeres,54.5,550706
822,1981,Tamaulipas,TAM,Hombres,54.5,985092
823,1981,Tamaulipas,TAM,Mujeres,54.5,994279
824,1981,Tlaxcala,TLAX,Hombres,54.5,294892
825,1981,Tlaxcala,TLAX,Mujeres,54.5,292620
826,1981,Veracruz,VER,Hombres,54.5,2803650
827,1981,Veracruz,VER,Mujeres,54.5,2789422
828,1981,Yucatán,YUC,Hombres,54.5,560912
829,1981,Yucatán,YUC,Mujeres,54.5,556958
830,1981,Zacatecas,ZAC,Hombres,54.5,585272
831,1981,Zacatecas,ZAC,Mujeres,54.5,591149
832,1982,Aguascalientes,AG,Hombres,54.5,281159
833,1982,Aguascalientes,AG,Mujeres,54.5,288239
834,1982,Baja California,BC,Hombres,54.5,643753
835,1982,Baja California,BC,Mujeres,54.5,646378
836,1982,Baja California Sur,BCS,Hombres,54.5,121167
837,1982,Baja California Sur,BCS,Mujeres,54.5,115013
838,1982,Campeche,CAMP,Hombres,54.5,227764
839,1982,Campeche,CAMP,Mujeres,54.5,223519
840,1982,Chiapas,CHIA,Hombres,54.5,1203217
841,1982,Chiapas,CHIA,Mujeres,54.5,1164281
842,1982,Chihuahua,CH,Hombres,54.5,1067046
843,1982,Chihuahua,CH,Mujeres,54.5,1070661
844,1982,Ciudad de México,CDMX,Hombres,54.5,4338009
845,1982,Ciudad de México,CDMX,Mujeres,54.5,4634555
846,1982,Coahuila,COH,Hombres,54.5,830634
847,1982,Coahuila,COH,Mujeres,54.5,827235
848,1982,Colima,COL,Hombres,54.5,185372
849,1982,Colima,COL,Mujeres,54.5,184202
850,1982,Durango,DGO,Hombres,54.5,622470
851,1982,Durango,DGO,Mujeres,54.5,618509
852,1982,Guanajuato,GJ,Hombres,54.5,1622207
853,1982,Guanajuato,GJ,Mujeres,54.5,1649101
854,1982,Guerrero,GUE,Hombres,54.5,1145129
855,1982,Guerrero,GUE,Mujeres,54.5,1144431
856,1982,Hidalgo,HDGO,Hombres,54.5,831877
857,1982,Hidalgo,HDGO,Mujeres,54.5,819744
858,1982,Jalisco,JAL,Hombres,54.5,2314804
859,1982,Jalisco,JAL,Mujeres,54.5,2395926
860,1982,Michoacán,MICH,Hombres,54.5,1541571
861,1982,Michoacán,MICH,Mujeres,54.5,1571291
862,1982,Morelos,MOR,Hombres,54.5,505008
863,1982,Morelos,MOR,Mujeres,54.5,510966
864,1982,México,EDOMX,Hombres,54.5,4072784
865,1982,México,EDOMX,Mujeres,54.5,4075865
866,1982,Nayarit,NAY,Hombres,54.5,383565
867,1982,Nayarit,NAY,Mujeres,54.5,375902
868,1982,Nuevo León,NL,Hombres,54.5,1331848
869,1982,Nuevo León,NL,Mujeres,54.5,1323214
870,1982,Oaxaca,OAX,Hombres,54.5,1295024
871,1982,Oaxaca,OAX,Mujeres,54.5,1298163
872,1982,Puebla,PUE,Hombres,54.5,1796317
873,1982,Puebla,PUE,Mujeres,54.5,1828193
874,1982,Querétaro,QRO,Hombres,54.5,408368
875,1982,Querétaro,QRO,Mujeres,54.5,407321
876,1982,Quintana Roo,QROO,Hombres,54.5,142968
877,1982,Quintana Roo,QROO,Mujeres,54.5,131910
878,1982,República Mexicana,Nacional,Hombres,54.5,35521315
879,1982,República Mexicana,Nacional,Mujeres,54.5,35848193
880,1982,San Luis Potosí,SLP,Hombres,54.5,896448
881,1982,San Luis Potosí,SLP,Mujeres,54.5,891435
882,1982,Sinaloa,SLOA,Hombres,54.5,983123
883,1982,Sinaloa,SLOA,Mujeres,54.5,955620
884,1982,Sonora,SON,Hombres,54.5,808157
885,1982,Sonora,SON,Mujeres,54.5,787775
886,1982,Tabasco,TAB,Hombres,54.5,588636
887,1982,Tabasco,TAB,Mujeres,54.5,573450
888,1982,Tamaulipas,TAM,Hombres,54.5,1004771
889,1982,Tamaulipas,TAM,Mujeres,54.5,1014272
890,1982,Tlaxcala,TLAX,Hombres,54.5,305677
891,1982,Tlaxcala,TLAX,Mujeres,54.5,304142
892,1982,Veracruz,VER,Hombres,54.5,2851647
893,1982,Veracruz,VER,Mujeres,54.5,2841840
894,1982,Yucatán,YUC,Hombres,54.5,576522
895,1982,Yucatán,YUC,Mujeres,54.5,573374
896,1982,Zacatecas,ZAC,Hombres,54.5,594273
897,1982,Zacatecas,ZAC,Mujeres,54.5,601666
898,1983,Aguascalientes,AG,Hombres,54.5,291445
899,1983,Aguascalientes,AG,Mujeres,54.5,299304
900,1983,Baja California,BC,Hombres,54.5,670755
901,1983,Baja California,BC,Mujeres,54.5,671211
902,1983,Baja California Sur,BCS,Hombres,54.5,126752
903,1983,Baja California Sur,BCS,Mujeres,54.5,120311
904,1983,Campeche,CAMP,Hombres,54.5,234260
905,1983,Campeche,CAMP,Mujeres,54.5,229739
906,1983,Chiapas,CHIA,Hombres,54.5,1259600
907,1983,Chiapas,CHIA,Mujeres,54.5,1221846
908,1983,Chihuahua,CH,Hombres,54.5,1092064
909,1983,Chihuahua,CH,Mujeres,54.5,1095044
910,1983,Ciudad de México,CDMX,Hombres,54.5,4323529
911,1983,Ciudad de México,CDMX,Mujeres,54.5,4623073
912,1983,Coahuila,COH,Hombres,54.5,854426
913,1983,Coahuila,COH,Mujeres,54.5,851306
914,1983,Colima,COL,Hombres,54.5,189906
915,1983,Colima,COL,Mujeres,54.5,188840
916,1983,Durango,DGO,Hombres,54.5,632363
917,1983,Durango,DGO,Mujeres,54.5,629974
918,1983,Guanajuato,GJ,Hombres,54.5,1671468
919,1983,Guanajuato,GJ,Mujeres,54.5,1706672
920,1983,Guerrero,GUE,Hombres,54.5,1171961
921,1983,Guerrero,GUE,Mujeres,54.5,1175494
922,1983,Hidalgo,HDGO,Hombres,54.5,850093
923,1983,Hidalgo,HDGO,Mujeres,54.5,841002
924,1983,Jalisco,JAL,Hombres,54.5,2365801
925,1983,Jalisco,JAL,Mujeres,54.5,2453241
926,1983,Michoacán,MICH,Hombres,54.5,1577388
927,1983,Michoacán,MICH,Mujeres,54.5,1613376
928,1983,Morelos,MOR,Hombres,54.5,518134
929,1983,Morelos,MOR,Mujeres,54.5,525612
930,1983,México,EDOMX,Hombres,54.5,4194189
931,1983,México,EDOMX,Mujeres,54.5,4205170
932,1983,Nayarit,NAY,Hombres,54.5,389678
933,1983,Nayarit,NAY,Mujeres,54.5,382479
934,1983,Nuevo León,NL,Hombres,54.5,1366598
935,1983,Nuevo León,NL,Mujeres,54.5,1357839
936,1983,Oaxaca,OAX,Hombres,54.5,1328291
937,1983,Oaxaca,OAX,Mujeres,54.5,1335791
938,1983,Puebla,PUE,Hombres,54.5,1839138
939,1983,Puebla,PUE,Mujeres,54.5,1876261
940,1983,Querétaro,QRO,Hombres,54.5,424670
941,1983,Querétaro,QRO,Mujeres,54.5,424948
942,1983,Quintana Roo,QROO,Hombres,54.5,156986
943,1983,Quintana Roo,QROO,Mujeres,54.5,144717
944,1983,República Mexicana,Nacional,Hombres,54.5,36322403
945,1983,República Mexicana,Nacional,Mujeres,54.5,36712156
946,1983,San Luis Potosí,SLP,Hombres,54.5,914788
947,1983,San Luis Potosí,SLP,Mujeres,54.5,911974
948,1983,Sinaloa,SLOA,Hombres,54.5,1004129
949,1983,Sinaloa,SLOA,Mujeres,54.5,977915
950,1983,Sonora,SON,Hombres,54.5,826499
951,1983,Sonora,SON,Mujeres,54.5,806093
952,1983,Tabasco,TAB,Hombres,54.5,611599
953,1983,Tabasco,TAB,Mujeres,54.5,596859
954,1983,Tamaulipas,TAM,Hombres,54.5,1024570
955,1983,Tamaulipas,TAM,Mujeres,54.5,1034273
956,1983,Tlaxcala,TLAX,Hombres,54.5,316694
957,1983,Tlaxcala,TLAX,Mujeres,54.5,315923
958,1983,Veracruz,VER,Hombres,54.5,2899065
959,1983,Veracruz,VER,Mujeres,54.5,2893699
960,1983,Yucatán,YUC,Hombres,54.5,592460
961,1983,Yucatán,YUC,Mujeres,54.5,590137
962,1983,Zacatecas,ZAC,Hombres,54.5,603104
963,1983,Zacatecas,ZAC,Mujeres,54.5,612033
964,1984,Aguascalientes,AG,Hombres,54.5,301924
965,1984,Aguascalientes,AG,Mujeres,54.5,310589
966,1984,Baja California,BC,Hombres,54.5,698612
967,1984,Baja California,BC,Mujeres,54.5,696702
968,1984,Baja California Sur,BCS,Hombres,54.5,132500
969,1984,Baja California Sur,BCS,Mujeres,54.5,125757
970,1984,Campeche,CAMP,Hombres,54.5,240898
971,1984,Campeche,CAMP,Mujeres,54.5,236050
972,1984,Chiapas,CHIA,Hombres,54.5,1317503
973,1984,Chiapas,CHIA,Mujeres,54.5,1281005
974,1984,Chihuahua,CH,Hombres,54.5,1117439
975,1984,Chihuahua,CH,Mujeres,54.5,1119609
976,1984,Ciudad de México,CDMX,Hombres,54.5,4304157
977,1984,Ciudad de México,CDMX,Mujeres,54.5,4605483
978,1984,Coahuila,COH,Hombres,54.5,878648
979,1984,Coahuila,COH,Mujeres,54.5,875725
980,1984,Colima,COL,Hombres,54.5,194464
981,1984,Colima,COL,Mujeres,54.5,193495
982,1984,Durango,DGO,Hombres,54.5,642228
983,1984,Durango,DGO,Mujeres,54.5,641409
984,1984,Guanajuato,GJ,Hombres,54.5,1721425
985,1984,Guanajuato,GJ,Mujeres,54.5,1765166
